"cz20","exposure_pp","unemp_rate_pct","bv_quadrant","bv_pvalue","bv_label"
"415",0.368138267746996,4.6785555657566,"LH (low expo, high-unemp neighbors)",0.711711711711712,"Not significant"
"416",0.632117911548992,4.3799363395889,"LH (low expo, high-unemp neighbors)",0.66966966966967,"Not significant"
"417",1.06509959148951,5.08150103154099,"HL (high expo, low-unemp neighbors)",0.841841841841842,"Not significant"
"418",0.716723212913069,5.16002574681267,"LH (low expo, high-unemp neighbors)",0.744744744744745,"Not significant"
"419",0.332098717549332,4.65794247214304,"LL (low expo, low-unemp neighbors)",0.291291291291291,"Not significant"
"42",0.406182259740581,6.73253726412429,"LH (low expo, high-unemp neighbors)",0,"LH (low expo, high-unemp neighbors)"
"420",0.120137308355749,4.96289668964791,"LL (low expo, low-unemp neighbors)",0.975975975975976,"Not significant"
"421",0.859342978183589,5.65524625267666,"HH (high expo, high-unemp neighbors)",0.556556556556557,"Not significant"
"422",0.486501496143047,4.76212766621417,"LH (low expo, high-unemp neighbors)",0.897897897897898,"Not significant"
"423",0.450654375432783,4.45416508824174,"LL (low expo, low-unemp neighbors)",0.873873873873874,"Not significant"
"424",0.948631630665629,2.89832285115304,"HL (high expo, low-unemp neighbors)",0.121121121121121,"Not significant"
"425",1.01359464825639,5.21830065359477,"HH (high expo, high-unemp neighbors)",0.885885885885886,"Not significant"
"426",0.682826274529467,6.5940476614887,"LH (low expo, high-unemp neighbors)",0.0600600600600601,"Not significant"
"427",0.629022057846843,4.9996780099173,"LH (low expo, high-unemp neighbors)",0.0590590590590591,"Not significant"
"428",0.689425941084282,5.58717356662005,"LH (low expo, high-unemp neighbors)",0.202202202202202,"Not significant"
"429",0.718743377135695,5.72871533795494,"LH (low expo, high-unemp neighbors)",0.025025025025025,"LH (low expo, high-unemp neighbors)"
"43",0.244586334966745,5.99387819275334,"LH (low expo, high-unemp neighbors)",0.002002002002002,"LH (low expo, high-unemp neighbors)"
"430",0.52685759324012,4.99291239098949,"LH (low expo, high-unemp neighbors)",0.304304304304304,"Not significant"
"431",0.375625083522513,2.322206095791,"LH (low expo, high-unemp neighbors)",0.308308308308308,"Not significant"
"432",1.27102473421497,6.22542595019659,"HL (high expo, low-unemp neighbors)",0.555555555555556,"Not significant"
"433",0.503364436447661,4.392608300515,"LH (low expo, high-unemp neighbors)",0.801801801801802,"Not significant"
"434",0.880715788570459,5.28025562508321,"HH (high expo, high-unemp neighbors)",0.747747747747748,"Not significant"
"435",0.561164255127943,6.02398530527719,"LH (low expo, high-unemp neighbors)",0.0620620620620621,"Not significant"
"436",1.60282488163264,4.43335290663535,"HH (high expo, high-unemp neighbors)",0.323323323323323,"Not significant"
"437",0.661270220086335,6.86485666616108,"LH (low expo, high-unemp neighbors)",0.232232232232232,"Not significant"
"438",0.736060404234507,5.14670971417719,"LH (low expo, high-unemp neighbors)",0.268268268268268,"Not significant"
"439",0.721232095573502,5.17042172154824,"LH (low expo, high-unemp neighbors)",0.77977977977978,"Not significant"
"44",0.498686468103813,5.92850049652433,"LH (low expo, high-unemp neighbors)",0.00800800800800801,"LH (low expo, high-unemp neighbors)"
"440",0.781709814289327,3.79810398352793,"HH (high expo, high-unemp neighbors)",0.782782782782783,"Not significant"
"441",0.464750822046377,4.96002752858892,"LH (low expo, high-unemp neighbors)",0.228228228228228,"Not significant"
"442",0.720938345190782,5.02107732671939,"LH (low expo, high-unemp neighbors)",0.780780780780781,"Not significant"
"443",0.896660607759368,5.29451826562765,"HH (high expo, high-unemp neighbors)",0.375375375375375,"Not significant"
"444",1.07493131417808,4.54761915358562,"HH (high expo, high-unemp neighbors)",0.361361361361361,"Not significant"
"445",1.768971280838,5.22029584857643,"HH (high expo, high-unemp neighbors)",0.461461461461461,"Not significant"
"446",0.899316640555214,3.90460567042219,"HH (high expo, high-unemp neighbors)",0.991991991991992,"Not significant"
"447",0.63438066991066,5.69281283530815,"LH (low expo, high-unemp neighbors)",0.183183183183183,"Not significant"
"448",0.917674979111818,4.45059971722709,"HH (high expo, high-unemp neighbors)",0.86986986986987,"Not significant"
"449",0.576016364187429,4.67709995049233,"LH (low expo, high-unemp neighbors)",0.443443443443443,"Not significant"
"45",0.805404109274583,8.7873118836304,"HH (high expo, high-unemp neighbors)",0.025025025025025,"HH (high expo, high-unemp neighbors)"
"450",0.637314298020755,5.80603895417483,"LH (low expo, high-unemp neighbors)",0.973973973973974,"Not significant"
"451",0.573683709957827,3.91639349352591,"LH (low expo, high-unemp neighbors)",0.458458458458458,"Not significant"
"452",0.627997413016603,5.54552089291903,"LH (low expo, high-unemp neighbors)",0.593593593593594,"Not significant"
"453",1.17312685363079,1.53387470087482,"HL (high expo, low-unemp neighbors)",0.02002002002002,"HL (high expo, low-unemp neighbors)"
"454",1.43891535964394,2.68229108650612,"HL (high expo, low-unemp neighbors)",0.026026026026026,"HL (high expo, low-unemp neighbors)"
"455",0.875910138078295,2.98750486708435,"HL (high expo, low-unemp neighbors)",0.109109109109109,"Not significant"
"456",0.376100882366628,2.75993988249761,"LL (low expo, low-unemp neighbors)",0.0550550550550551,"Not significant"
"457",0.24550249026369,3.11649163749514,"LH (low expo, high-unemp neighbors)",0.957957957957958,"Not significant"
"458",0.672423808939585,3.52022255510379,"LL (low expo, low-unemp neighbors)",0.005005005005005,"LL (low expo, low-unemp neighbors)"
"459",0,17.6829268292683,"LH (low expo, high-unemp neighbors)",0.792792792792793,"Not significant"
"46",0.247087537494787,8.66881537338847,"LH (low expo, high-unemp neighbors)",0.005005005005005,"LH (low expo, high-unemp neighbors)"
"460",0.139297586894337,2.2311942201445,"LL (low expo, low-unemp neighbors)",0.493493493493493,"Not significant"
"461",0.552882381354351,4.36029833620195,"LH (low expo, high-unemp neighbors)",0.01001001001001,"LH (low expo, high-unemp neighbors)"
"462",0,1.02639296187683,"LL (low expo, low-unemp neighbors)",0.032032032032032,"LL (low expo, low-unemp neighbors)"
"463",0.179657526597249,0.72665429808287,"LH (low expo, high-unemp neighbors)",0,"LH (low expo, high-unemp neighbors)"
"464",0.691490020032878,3.97106207576712,"LH (low expo, high-unemp neighbors)",0.600600600600601,"Not significant"
"465",1.17826031851243,3.53703292367979,"HL (high expo, low-unemp neighbors)",0.501501501501502,"Not significant"
"466",1.22987357851666,4.06894429055094,"HL (high expo, low-unemp neighbors)",0.951951951951952,"Not significant"
"467",0.952392123274467,5.60375994215474,"HH (high expo, high-unemp neighbors)",0.122122122122122,"Not significant"
"468",0.338094636292381,3.77388194682252,"LL (low expo, low-unemp neighbors)",0.577577577577578,"Not significant"
"469",1.26278785752884,6.57906743315996,"HL (high expo, low-unemp neighbors)",0.671671671671672,"Not significant"
